Season,RoundNumber,Circuit,Driver,Team,LapNumber,Stint,Position,Compound,CompoundEncoded,TyreLife,StintProgress,LapTimeSeconds,PreviousLapTime,LapTimeDelta,RollingAvgPace3,RollingAvgPace5,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,EstimatedFuelLoad,ApproxFuelCorrectedLapTime,RaceProgress,RemainingRaceLaps,TotalRaceLaps,TrackTemp,AirTemp,Humidity,Pressure,Rainfall,WindSpeed,TargetNextLapTime,TargetNextLapDelta,Time,DriverNumber,LapTime,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,FreshTyre,LapStartTime,LapStartDate,TrackStatus,Deleted,DeletedReason,FastF1Generated,IsAccurate,Location,SessionType
2024,24,Abu Dhabi Grand Prix,ALB,Williams,31.0,2.0,12.0,HARD,2,19.0,43.18181818181818,90.108,90.082,0.02600000000001046,90.08266666666667,90.15419999999999,18.075,38.544,33.489,53.103448275862064,88.35558620689656,53.44827586206896,27.0,58.0,30.5,26.4,56.0,1017.7,False,1.8,89.837,-0.2710000000000008,0 days 01:44:32.328000,23,0 days 00:01:30.108000,,,0 days 00:00:18.075000,0 days 00:00:38.544000,0 days 00:00:33.489000,0 days 01:43:20.344000,0 days 01:43:58.888000,0 days 01:44:32.377000,290.0,302.0,207.0,312.0,False,True,0 days 01:43:02.220000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,32.0,2.0,11.0,HARD,2,20.0,45.45454545454545,89.837,90.108,-0.2710000000000008,90.009,90.0822,18.053,38.506,33.278,51.20689655172414,88.1471724137931,55.172413793103445,26.0,58.0,30.5,26.4,56.0,1017.6,False,2.6,89.712,-0.125,0 days 01:46:02.165000,23,0 days 00:01:29.837000,,,0 days 00:00:18.053000,0 days 00:00:38.506000,0 days 00:00:33.278000,0 days 01:44:50.430000,0 days 01:45:28.936000,0 days 01:46:02.214000,291.0,303.0,210.0,314.0,False,True,0 days 01:44:32.328000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,33.0,2.0,10.0,HARD,2,21.0,47.72727272727273,89.712,89.837,-0.125,89.88566666666668,89.9594,17.89,38.55,33.272,49.310344827586206,88.08475862068966,56.896551724137936,25.0,58.0,30.6,26.3,57.0,1017.7,False,1.8,89.768,0.055999999999997385,0 days 01:47:31.877000,23,0 days 00:01:29.712000,,,0 days 00:00:17.890000,0 days 00:00:38.550000,0 days 00:00:33.272000,0 days 01:46:20.104000,0 days 01:46:58.654000,0 days 01:47:31.926000,291.0,298.0,212.0,307.0,False,True,0 days 01:46:02.165000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,34.0,2.0,10.0,HARD,2,22.0,50.0,89.768,89.712,0.055999999999997385,89.77233333333334,89.90140000000001,18.024,38.652,33.092,47.41379310344827,88.2033448275862,58.620689655172406,24.0,58.0,30.4,26.3,57.0,1017.7,False,1.2,89.683,-0.08499999999999375,0 days 01:49:01.645000,23,0 days 00:01:29.768000,,,0 days 00:00:18.024000,0 days 00:00:38.652000,0 days 00:00:33.092000,0 days 01:47:49.950000,0 days 01:48:28.602000,0 days 01:49:01.694000,290.0,298.0,211.0,309.0,False,True,0 days 01:47:31.877000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,35.0,2.0,10.0,HARD,2,23.0,52.27272727272727,89.683,89.768,-0.08499999999999375,89.721,89.82160000000002,17.997,38.62,33.066,45.51724137931035,88.18093103448277,60.3448275862069,23.0,58.0,30.4,26.3,57.0,1017.8,False,2.4,89.539,-0.14400000000000546,0 days 01:50:31.328000,23,0 days 00:01:29.683000,,,0 days 00:00:17.997000,0 days 00:00:38.620000,0 days 00:00:33.066000,0 days 01:49:19.691000,0 days 01:49:58.311000,0 days 01:50:31.377000,288.0,297.0,211.0,307.0,True,True,0 days 01:49:01.645000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,36.0,2.0,10.0,HARD,2,24.0,54.54545454545454,89.539,89.683,-0.14400000000000546,89.66333333333334,89.70779999999999,17.998,38.481,33.06,43.62068965517241,88.09951724137932,62.06896551724138,22.0,58.0,30.3,26.3,57.0,1017.8,False,1.7,89.576,0.03699999999999193,0 days 01:52:00.867000,23,0 days 00:01:29.539000,,,0 days 00:00:17.998000,0 days 00:00:38.481000,0 days 00:00:33.060000,0 days 01:50:49.375000,0 days 01:51:27.856000,0 days 01:52:00.916000,289.0,298.0,210.0,308.0,True,True,0 days 01:50:31.328000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,37.0,2.0,10.0,HARD,2,25.0,56.81818181818182,89.576,89.539,0.03699999999999193,89.59933333333333,89.6556,17.965,38.521,33.09,41.724137931034484,88.19910344827585,63.793103448275865,21.0,58.0,30.3,26.3,58.0,1017.7,False,2.1,89.589,0.01300000000000523,0 days 01:53:30.443000,23,0 days 00:01:29.576000,,,0 days 00:00:17.965000,0 days 00:00:38.521000,0 days 00:00:33.090000,0 days 01:52:18.881000,0 days 01:52:57.402000,0 days 01:53:30.492000,288.0,298.0,211.0,307.0,False,True,0 days 01:52:00.867000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,38.0,2.0,9.0,HARD,2,26.0,59.09090909090909,89.589,89.576,0.01300000000000523,89.568,89.631,18.011,38.431,33.147,39.82758620689655,88.27468965517241,65.51724137931035,20.0,58.0,30.4,26.2,58.0,1017.7,False,1.7,89.536,-0.05299999999999727,0 days 01:55:00.032000,23,0 days 00:01:29.589000,,,0 days 00:00:18.011000,0 days 00:00:38.431000,0 days 00:00:33.147000,0 days 01:53:48.503000,0 days 01:54:26.934000,0 days 01:55:00.081000,289.0,299.0,211.0,309.0,False,True,0 days 01:53:30.443000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,39.0,2.0,9.0,HARD,2,27.0,61.36363636363637,89.536,89.589,-0.05299999999999727,89.56700000000001,89.5846,17.956,38.419,33.161,37.931034482758626,88.28427586206897,67.24137931034483,19.0,58.0,30.2,26.2,58.0,1017.8,False,3.3,89.549,0.01300000000000523,0 days 01:56:29.568000,23,0 days 00:01:29.536000,,,0 days 00:00:17.956000,0 days 00:00:38.419000,0 days 00:00:33.161000,0 days 01:55:18.037000,0 days 01:55:56.456000,0 days 01:56:29.617000,289.0,297.0,212.0,308.0,True,True,0 days 01:55:00.032000,,1,False,,False,True,Yas Island,R
2024,24,Abu Dhabi Grand Prix,ALB,Williams,40.0,2.0,9.0,HARD,2,28.0,63.63636363636363,89.549,89.536,0.01300000000000523,89.55799999999999,89.5578,17.996,38.439,33.114,36.03448275862069,88.35986206896553,68.96551724137932,18.0,58.0,30.2,26.1,58.0,1017.8,False,2.3,89.471,-0.07800000000000296,0 days 01:57:59.117000,23,0 days 00:01:29.549000,,,0 days 00:00:17.996000,0 days 00:00:38.439000,0 days 00:00:33.114000,0 days 01:56:47.613000,0 days 01:57:26.052000,0 days 01:57:59.166000,289.0,297.0,212.0,307.0,False,True,0 days 01:56:29.568000,,1,False,,False,True,Yas Island,R
