Season,RoundNumber,Circuit,Driver,Team,LapNumber,Stint,Position,Compound,CompoundEncoded,TyreLife,StintProgress,LapTimeSeconds,PreviousLapTime,LapTimeDelta,RollingAvgPace3,RollingAvgPace5,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,EstimatedFuelLoad,ApproxFuelCorrectedLapTime,RaceProgress,RemainingRaceLaps,TotalRaceLaps,TrackTemp,AirTemp,Humidity,Pressure,Rainfall,WindSpeed,TargetNextLapTime,TargetNextLapDelta,Time,DriverNumber,LapTime,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,FreshTyre,LapStartTime,LapStartDate,TrackStatus,Deleted,DeletedReason,FastF1Generated,IsAccurate,Location,SessionType
2023,3,Australian Grand Prix,ALO,Aston Martin,27.0,2.0,3.0,HARD,2,19.0,43.18181818181818,82.354,82.325,0.028999999999996362,82.53766666666667,82.717,28.614,18.424,35.316,55.0,80.539,51.92307692307693,25.0,52.0,31.4,17.8,54.0,1018.2,False,1.6,81.901,-0.45300000000000296,0 days 02:01:25.948000,14,0 days 00:01:22.354000,,,0 days 00:00:28.614000,0 days 00:00:18.424000,0 days 00:00:35.316000,0 days 02:00:32.242000,0 days 02:00:50.666000,0 days 02:01:25.982000,271.0,288.0,289.0,292.0,False,True,0 days 02:00:03.594000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,28.0,2.0,3.0,HARD,2,20.0,45.45454545454545,81.901,82.354,-0.45300000000000296,82.19333333333333,82.4798,28.523,18.351,35.027,52.88461538461538,80.15580769230769,53.84615384615385,24.0,52.0,31.4,17.8,54.0,1018.4,False,1.3,82.029,0.1280000000000001,0 days 02:02:47.849000,14,0 days 00:01:21.901000,,,0 days 00:00:28.523000,0 days 00:00:18.351000,0 days 00:00:35.027000,0 days 02:01:54.505000,0 days 02:02:12.856000,0 days 02:02:47.883000,275.0,294.0,289.0,291.0,True,True,0 days 02:01:25.948000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,29.0,2.0,3.0,HARD,2,21.0,47.72727272727273,82.029,81.901,0.1280000000000001,82.09466666666667,82.3086,28.429,18.368,35.232,50.769230769230774,80.35361538461538,55.769230769230774,23.0,52.0,31.1,17.7,54.0,1018.2,False,0.8,81.932,-0.0969999999999942,0 days 02:04:09.878000,14,0 days 00:01:22.029000,,,0 days 00:00:28.429000,0 days 00:00:18.368000,0 days 00:00:35.232000,0 days 02:03:16.312000,0 days 02:03:34.680000,0 days 02:04:09.912000,272.0,289.0,289.0,290.0,False,True,0 days 02:02:47.849000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,30.0,2.0,3.0,HARD,2,22.0,50.0,81.932,82.029,-0.0969999999999942,81.95400000000001,82.1082,28.493,18.332,35.107,48.65384615384615,80.32642307692308,57.692307692307686,22.0,52.0,31.0,17.8,54.0,1018.2,False,1.3,82.456,0.5240000000000009,0 days 02:05:31.810000,14,0 days 00:01:21.932000,,,0 days 00:00:28.493000,0 days 00:00:18.332000,0 days 00:00:35.107000,0 days 02:04:38.405000,0 days 02:04:56.737000,0 days 02:05:31.844000,273.0,291.0,290.0,290.0,False,True,0 days 02:04:09.878000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,31.0,2.0,3.0,HARD,2,23.0,52.27272727272727,82.456,81.932,0.5240000000000009,82.139,82.1344,28.896,18.363,35.197,46.53846153846155,80.92023076923077,59.61538461538461,21.0,52.0,31.0,17.8,54.0,1018.2,False,1.2,82.098,-0.3580000000000041,0 days 02:06:54.266000,14,0 days 00:01:22.456000,,,0 days 00:00:28.896000,0 days 00:00:18.363000,0 days 00:00:35.197000,0 days 02:06:00.740000,0 days 02:06:19.103000,0 days 02:06:54.300000,273.0,293.0,289.0,292.0,False,True,0 days 02:05:31.810000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,32.0,2.0,3.0,HARD,2,24.0,54.54545454545454,82.098,82.456,-0.3580000000000041,82.16199999999999,82.0832,28.407,18.393,35.298,44.42307692307693,80.63203846153846,61.53846153846154,20.0,52.0,31.0,17.9,54.0,1018.2,False,1.0,81.991,-0.10699999999999932,0 days 02:08:16.364000,14,0 days 00:01:22.098000,,,0 days 00:00:28.407000,0 days 00:00:18.393000,0 days 00:00:35.298000,0 days 02:07:22.707000,0 days 02:07:41.100000,0 days 02:08:16.398000,274.0,290.0,289.0,295.0,False,True,0 days 02:06:54.266000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,33.0,2.0,3.0,HARD,2,25.0,56.81818181818182,81.991,82.098,-0.10699999999999932,82.18166666666666,82.10119999999999,28.51,18.354,35.127,42.30769230769231,80.59484615384615,63.46153846153846,19.0,52.0,30.8,17.9,53.0,1018.2,False,1.0,82.021,0.030000000000001137,0 days 02:09:38.355000,14,0 days 00:01:21.991000,,,0 days 00:00:28.510000,0 days 00:00:18.354000,0 days 00:00:35.127000,0 days 02:08:44.908000,0 days 02:09:03.262000,0 days 02:09:38.389000,276.0,291.0,290.0,291.0,False,True,0 days 02:08:16.364000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,34.0,2.0,3.0,HARD,2,26.0,59.09090909090909,82.021,81.991,0.030000000000001137,82.03666666666668,82.0996,28.522,18.44,35.059,40.19230769230769,80.69465384615384,65.38461538461539,18.0,52.0,30.7,17.9,54.0,1018.0,False,0.8,81.728,-0.29300000000000637,0 days 02:11:00.376000,14,0 days 00:01:22.021000,,,0 days 00:00:28.522000,0 days 00:00:18.440000,0 days 00:00:35.059000,0 days 02:10:06.911000,0 days 02:10:25.351000,0 days 02:11:00.410000,273.0,287.0,290.0,292.0,False,True,0 days 02:09:38.355000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,35.0,2.0,3.0,HARD,2,27.0,61.36363636363637,81.728,82.021,-0.29300000000000637,81.91333333333333,82.05879999999999,28.3,18.42,35.008,38.07692307692307,80.47146153846154,67.3076923076923,17.0,52.0,30.6,17.9,54.0,1018.2,False,1.6,81.687,-0.04099999999999682,0 days 02:12:22.104000,14,0 days 00:01:21.728000,,,0 days 00:00:28.300000,0 days 00:00:18.420000,0 days 00:00:35.008000,0 days 02:11:28.710000,0 days 02:11:47.130000,0 days 02:12:22.138000,277.0,289.0,290.0,289.0,True,True,0 days 02:11:00.376000,,1,False,,False,True,Melbourne,R
2023,3,Australian Grand Prix,ALO,Aston Martin,36.0,2.0,3.0,HARD,2,28.0,63.63636363636363,81.687,81.728,-0.04099999999999682,81.812,81.905,28.358,18.381,34.948,35.96153846153845,80.50026923076923,69.23076923076923,16.0,52.0,30.6,17.9,55.0,1018.2,False,1.3,81.573,-0.11400000000000432,0 days 02:13:43.791000,14,0 days 00:01:21.687000,,,0 days 00:00:28.358000,0 days 00:00:18.381000,0 days 00:00:34.948000,0 days 02:12:50.496000,0 days 02:13:08.877000,0 days 02:13:43.825000,275.0,289.0,290.0,293.0,True,True,0 days 02:12:22.104000,,1,False,,False,True,Melbourne,R
